Date,Open,High,Low,Close
06/07/2021,"0.009130","0.009163","0.009117","0.009153"
06/04/2021,"0.009073","0.009143","0.009057","0.009129"
06/03/2021,"0.009127","0.009133","0.009057","0.009066"
06/02/2021,"0.009132","0.009143","0.009097","0.009126"
06/01/2021,"0.009126","0.009153","0.009115","0.009133"
05/31/2021,"0.009103","0.009144","0.009095","0.009126"
05/28/2021,"0.009112","0.009113","0.009067","0.009103"
05/27/2021,"0.009162","0.009173","0.009097","0.009104"
05/26/2021,"0.009193","0.009203","0.009157","0.009162"
05/25/2021,"0.009200","0.009213","0.009167","0.009193"
05/24/2021,"0.009180","0.009203","0.009175","0.009192"
05/21/2021,"0.009193","0.009213","0.009167","0.009178"
05/20/2021,"0.009156","0.009195","0.009147","0.009193"
05/19/2021,"0.009184","0.009213","0.009146","0.009156"
05/18/2021,"0.009155","0.009193","0.009147","0.009184"
05/17/2021,"0.009150","0.009173","0.009127","0.009148"
05/14/2021,"0.009128","0.009162","0.009117","0.009145"
05/13/2021,"0.009117","0.009143","0.009107","0.009135"
05/12/2021,"0.009207","0.009213","0.009110","0.009110"
05/11/2021,"0.009189","0.009233","0.009176","0.009206"
05/10/2021,"0.009210","0.009223","0.009167","0.009188"
05/07/2021,"0.009167","0.009230","0.009147","0.009209"
05/06/2021,"0.009157","0.009174","0.009137","0.009167"
05/05/2021,"0.009146","0.009163","0.009128","0.009158"
05/04/2021,"0.009168","0.009173","0.009127","0.009149"
05/03/2021,"0.009150","0.009183","0.009116","0.009168"
04/30/2021,"0.009181","0.009203","0.009138","0.009147"
04/29/2021,"0.009208","0.009223","0.009156","0.009181"
04/28/2021,"0.009200","0.009213","0.009167","0.009208"
04/27/2021,"0.009252","0.009253","0.009187","0.009197"
04/26/2021,"0.009270","0.009293","0.009237","0.009251"
04/23/2021,"0.009262","0.009304","0.009247","0.009270"
04/22/2021,"0.009252","0.009274","0.009237","0.009262"
04/21/2021,"0.009251","0.009273","0.009235","0.009252"
04/20/2021,"0.009248","0.009263","0.009208","0.009252"
04/19/2021,"0.009190","0.009263","0.009187","0.009247"
04/16/2021,"0.009194","0.009213","0.009177","0.009190"
04/15/2021,"0.009180","0.009213","0.009175","0.009195"
04/14/2021,"0.009169","0.009202","0.009167","0.009179"
04/13/2021,"0.009142","0.009173","0.009107","0.009169"
04/12/2021,"0.009120","0.009154","0.009107","0.009142"
04/09/2021,"0.009152","0.009163","0.009087","0.009118"
04/08/2021,"0.009103","0.009175","0.009095","0.009152"
04/07/2021,"0.009112","0.009125","0.009095","0.009104"
04/06/2021,"0.009078","0.009122","0.009038","0.009113"
04/05/2021,"0.009030","0.009094","0.009027","0.009076"
04/02/2021,"0.009041","0.009063","0.009027","0.009033"
04/01/2021,"0.009041","0.009041","0.009041","0.009041"
03/31/2021,"0.009062","0.009073","0.009007","0.009032"
03/30/2021,"0.009113","0.009113","0.009056","0.009062"
03/29/2021,"0.009123","0.009143","0.009097","0.009106"
03/26/2021,"0.009159","0.009163","0.009097","0.009118"
03/25/2021,"0.009197","0.009203","0.009148","0.009158"
03/24/2021,"0.009210","0.009223","0.009177","0.009197"
03/23/2021,"0.009188","0.009224","0.009185","0.009209"
03/22/2021,"0.009181","0.009213","0.009177","0.009187"
03/19/2021,"0.009180","0.009213","0.009160","0.009184"
03/18/2021,"0.009187","0.009205","0.009148","0.009183"
03/17/2021,"0.009187","0.009187","0.009187","0.009187"
03/16/2021,"0.009162","0.009193","0.009147","0.009172"
03/15/2021,"0.009180","0.009183","0.009137","0.009164"
03/12/2021,"0.009218","0.009223","0.009157","0.009172"
03/11/2021,"0.009227","0.009233","0.009187","0.009216"
03/10/2021,"0.009218","0.009234","0.009177","0.009226"
03/09/2021,"0.009184","0.009224","0.009155","0.009217"
