Date,Open,High,Low,Close
06/07/2021,"0.047848","0.048029","0.047726","0.047965"
06/04/2021,"0.047611","0.047907","0.047486","0.047851"
06/03/2021,"0.047955","0.048010","0.047557","0.047614"
06/02/2021,"0.048062","0.048136","0.047719","0.047954"
06/01/2021,"0.048071","0.048206","0.047940","0.048062"
05/31/2021,"0.047891","0.048130","0.047708","0.048071"
05/28/2021,"0.047928","0.047954","0.047650","0.047888"
05/27/2021,"0.047954","0.048025","0.047813","0.047926"
05/26/2021,"0.048200","0.048255","0.047891","0.047949"
05/25/2021,"0.048097","0.048282","0.048061","0.048191"
05/24/2021,"0.047881","0.048120","0.047796","0.048090"
05/21/2021,"0.047943","0.048115","0.047753","0.047848"
05/20/2021,"0.047767","0.047980","0.047724","0.047961"
05/19/2021,"0.048121","0.048198","0.047712","0.047746"
05/18/2021,"0.047808","0.048156","0.047803","0.048116"
05/17/2021,"0.047649","0.047863","0.047559","0.047806"
05/14/2021,"0.047382","0.047729","0.047310","0.047715"
05/13/2021,"0.047159","0.047467","0.047110","0.047375"
05/12/2021,"0.047616","0.047626","0.047128","0.047162"
05/11/2021,"0.047438","0.047671","0.047297","0.047608"
05/10/2021,"0.047358","0.047624","0.047322","0.047438"
05/07/2021,"0.046934","0.047501","0.046825","0.047435"
05/06/2021,"0.046544","0.046946","0.046451","0.046904"
05/05/2021,"0.046489","0.046571","0.046307","0.046547"
05/04/2021,"0.046775","0.046785","0.046345","0.046478"
05/03/2021,"0.046503","0.046824","0.046400","0.046764"
04/30/2021,"0.046875","0.046909","0.046463","0.046464"
04/29/2021,"0.046824","0.047002","0.046745","0.046874"
04/28/2021,"0.046648","0.046872","0.046434","0.046823"
04/27/2021,"0.046736","0.046774","0.046535","0.046647"
04/26/2021,"0.046874","0.046920","0.046644","0.046737"
04/23/2021,"0.046492","0.046876","0.046456","0.046854"
04/22/2021,"0.046540","0.046680","0.046360","0.046481"
04/21/2021,"0.046421","0.046573","0.046271","0.046539"
04/20/2021,"0.046410","0.046632","0.046309","0.046421"
04/19/2021,"0.046221","0.046513","0.046048","0.046403"
04/16/2021,"0.046170","0.046327","0.046061","0.046234"
04/15/2021,"0.046200","0.046336","0.046021","0.046161"
04/14/2021,"0.046123","0.046228","0.046010","0.046196"
04/13/2021,"0.045766","0.046161","0.045589","0.046118"
04/12/2021,"0.045755","0.045834","0.045461","0.045765"
04/09/2021,"0.046204","0.046205","0.045613","0.045752"
04/08/2021,"0.045926","0.046183","0.045815","0.046149"
04/07/2021,"0.045687","0.046212","0.045515","0.045890"
04/06/2021,"0.045481","0.045704","0.045192","0.045629"
04/05/2021,"0.045080","0.045488","0.044988","0.045455"
04/02/2021,"0.045143","0.045198","0.045002","0.045080"
04/01/2021,"0.045143","0.045143","0.045143","0.045143"
03/31/2021,"0.044790","0.045039","0.044715","0.044907"
03/30/2021,"0.045062","0.045120","0.044767","0.044787"
03/29/2021,"0.045238","0.045267","0.044947","0.045063"
03/26/2021,"0.044967","0.045277","0.044918","0.045235"
03/25/2021,"0.045008","0.045086","0.044887","0.044946"
03/24/2021,"0.045215","0.045233","0.044883","0.045015"
03/23/2021,"0.045767","0.045811","0.045168","0.045219"
03/22/2021,"0.045660","0.045821","0.045470","0.045771"
03/19/2021,"0.045562","0.045744","0.045405","0.045657"
03/18/2021,"0.045927","0.046004","0.045424","0.045567"
03/17/2021,"0.045554","0.045953","0.045428","0.045930"
03/16/2021,"0.045553","0.045646","0.045428","0.045554"
03/15/2021,"0.045650","0.045745","0.045446","0.045557"
03/12/2021,"0.045763","0.045904","0.045406","0.045660"
03/11/2021,"0.045495","0.045858","0.045435","0.045762"
03/10/2021,"0.045431","0.045619","0.045240","0.045514"
03/09/2021,"0.044867","0.045508","0.044776","0.045437"
